username,correlation,max
user_duyle,-0.10305048793120018,10.0
user_dgupta,0.10283816326896733,6.0
max_group_ratio,-0.1024995196414959,1.015625
user_thes,-0.10244316072387734,36.0
user_chahal7,-0.1018006892776412,12.0
user_zfye,-0.10166985957860292,40.0
user_sazonovg,-0.10164713294879789,24.0
user_mnavarro,-0.10036508835924005,80.0
user_biboyd,-0.09967717067886901,8.0
user_liangy12,-0.09933735173159512,52.0
user_xgao,0.09930562121531243,114.0
user_dpefkou,-0.09912000770329256,48.0
user_tjs,-0.09788655534411674,80.0
user_s__du,-0.09724629840822764,8.0
user_mfmartin,-0.09723433877916048,24.0
user_hochang,-0.09717134163530008,68.0
user_kkchandr,-0.09704816536150235,18.0
user_cdkoven,-0.09680344788376323,10.0
user_mlynch,-0.09642971141402178,768.0
user_amalvert,-0.09538344837643904,30.0
user_ogaruba,-0.09458775494757889,96.0
user_rbrady01,-0.0943409022090161,96.0
user_shipf,-0.09278468709738424,42.0
user_zespinos,-0.09277376621154323,24.0
user_sku,-0.09261747039727938,128.0
user_jhendrix,-0.09161396148099919,16.0
user_davidsan,-0.09041905382045551,16.0
user_steven,-0.08929144694653728,256.0
user_hudspith,-0.08811214958604643,24.0
user_awng,-0.08803525862784853,48.0
user_kgreif,0.08786081579176151,12.0
user_namili,0.08782932601692392,12.0
user_suehui,-0.08750372867693419,8.0
user_atran,-0.08723333379097138,12.0
user_hstark,-0.08612586030789496,6.0
user_xinlu,0.08520638584512982,60.0
user_lyang42,-0.08467657451401903,20.0
user_bsiddani,0.0843197518544987,26.0
user_dingl1,-0.08419691233638436,16.0
user_clarkse,-0.08416997383651283,6.0
user_zelinka1,-0.08358295792519911,48.0
user_rtm82,-0.08358055086445762,24.0
user_zhaooo,-0.08335909131116025,28.0
user_bwhou,-0.08274179730408036,12.0
user_ebelli,-0.08255267178359582,216.0
user_nanr,-0.08132552647448867,63.0
user_rebarchm,-0.07980215515618459,32.0
user_pcline,0.07979853687413666,18.0
user_terzani,-0.07945266461679253,50.0
user_dks,-0.07945036547778445,48.0
user_sppoudel,-0.07908394637153955,8.0
user_sandaru,-0.0776618132510502,2.0
user_ssaha26,-0.07714745067221954,172.0
avg_group_ratio,-0.07704316724245819,0.6620065789473685
user_widom,-0.07682540477845393,34.0
user_xpsqq,-0.07661216118475067,16.0
user_iyeh,-0.0765088421096182,128.0
user_paccini,-0.07610902675649389,16.0
user_bwh,-0.07601998440960146,32.0
user_llwang,0.07590494293694479,24.0
user_matveev,-0.07557002271523788,45.0
user_ychoi,-0.07539177882222733,8.0
user_apike,0.0749123830170745,20.0
user_groenewa,-0.0749050274092085,6.0
user_jdomingu,-0.0742044156928605,46.0
user_logaugie,-0.07395611161423667,110.0
user_sysong,-0.07391022876562585,88.0
user_ryne,-0.07361144565287246,64.0
user_ceranhu,-0.07359124349525788,152.0
user_ioannis,-0.0733240036422165,32.0
user_rdatta,-0.07305986626613868,8.0
user_gcorso,-0.07284798909479838,6.0
user_jll4,-0.07252054182543796,128.0
user_aup1075,-0.07209688707989324,64.0
