run_name,app_time,total_mpi_time,mpi_Allgather,mpi_Allgatherv,mpi_Allreduce,mpi_Barrier,mpi_Bcast,mpi_Comm_create,mpi_Comm_free,mpi_Comm_group,mpi_Group_free,mpi_Group_incl,mpi_Iprobe,mpi_Irecv,mpi_Isend,mpi_Recv,mpi_Scan,mpi_Send,mpi_Test,mpi_Testall,mpi_Wait,mpi_Waitall
amg-3229801,3.828125e+02,2.402344e+02,9.232793e-05,2.494525e-03,3.083942e+01,1.750000e-03,2.005016e-01,3.600000e-02,3.571963e-05,1.295000e-03,2.050000e-03,1.555000e-03,2.284751e+01,3.275708e+01,4.064661e+01,4.874534e+00,6.169280e-01,1.829496e+00,8.416280e+00,2.795135e+00,9.236235e-02,9.529486e+01
amg-3235468,3.828125e+02,2.421875e+02,9.316094e-05,2.472611e-03,3.030819e+01,1.930000e-03,1.871984e-01,3.315000e-02,3.662336e-05,1.285000e-03,2.045000e-03,1.500000e-03,2.265804e+01,3.250441e+01,4.055863e+01,4.833614e+00,5.681116e-01,1.829864e+00,8.310108e+00,2.817371e+00,9.223780e-02,9.638335e+01
amg-3236157,3.828125e+02,2.421875e+02,9.521719e-05,2.709282e-03,3.022070e+01,1.930000e-03,1.867560e-01,3.205000e-02,3.777830e-05,1.290000e-03,2.040000e-03,1.495000e-03,2.336796e+01,3.284007e+01,4.069677e+01,4.817609e+00,5.833170e-01,1.809008e+00,8.610612e+00,2.924129e+00,9.249172e-02,9.581218e+01
amg-3246171,3.828125e+02,2.402344e+02,1.020057e-04,2.836496e-03,3.051601e+01,2.114807e-03,1.968835e-01,3.571309e-02,3.789258e-05,1.294023e-03,2.049531e-03,1.459004e-03,2.281271e+01,3.272163e+01,4.061993e+01,4.868402e+00,6.253260e-01,1.827616e+00,8.381226e+00,2.812449e+00,9.192744e-02,9.580301e+01
amg-3274840,3.828125e+02,2.421875e+02,9.826172e-05,2.510519e-03,3.101219e+01,1.780000e-03,1.998747e-01,3.605000e-02,3.670117e-05,1.300000e-03,2.055000e-03,1.450000e-03,2.327301e+01,3.350366e+01,4.094564e+01,4.874568e+00,6.108930e-01,1.835546e+00,8.572292e+00,2.886298e+00,9.329393e-02,9.423051e+01
amg-3284850,3.828125e+02,2.402344e+02,1.024664e-04,2.651535e-03,2.999888e+01,2.290000e-03,2.023956e-01,3.480000e-02,3.786047e-05,1.280000e-03,2.060000e-03,1.520000e-03,2.309282e+01,3.307150e+01,4.101173e+01,4.871027e+00,6.095540e-01,1.830818e+00,8.474181e+00,2.843270e+00,9.308945e-02,9.481687e+01
amg-2955914,3.847656e+02,2.460938e+02,9.634102e-05,2.511403e-03,3.052686e+01,1.470000e-03,1.980286e-01,3.315000e-02,3.630668e-05,1.325000e-03,2.130000e-03,1.470000e-03,2.301238e+01,3.396977e+01,4.350596e+01,4.859383e+00,5.828207e-01,1.894317e+00,8.472581e+00,2.770645e+00,9.515612e-02,9.528485e+01
amg-3018781,3.847656e+02,2.441406e+02,9.712500e-05,2.711800e-03,2.999191e+01,1.420000e-03,1.874738e-01,3.360000e-02,3.718750e-05,1.335000e-03,2.120000e-03,1.450000e-03,2.298284e+01,3.369601e+01,4.364663e+01,4.886549e+00,6.091420e-01,1.885864e+00,8.525262e+00,2.816972e+00,9.444318e-02,9.370581e+01
amg-3022801,3.847656e+02,2.441406e+02,9.230508e-05,2.516964e-03,3.067255e+01,1.430000e-03,1.907528e-01,3.280000e-02,3.595262e-05,1.320000e-03,2.120000e-03,1.450000e-03,2.299909e+01,3.390986e+01,4.373858e+01,4.891729e+00,5.983240e-01,1.886559e+00,8.530176e+00,2.821577e+00,9.460287e-02,9.380341e+01
amg-3029365,3.847656e+02,2.441406e+02,9.699375e-05,2.702835e-03,3.081874e+01,1.450000e-03,2.045552e-01,3.470000e-02,3.676236e-05,1.340000e-03,2.125000e-03,1.445000e-03,2.311624e+01,3.377636e+01,4.356655e+01,4.883658e+00,5.912000e-01,1.893173e+00,8.544312e+00,2.824268e+00,9.393919e-02,9.426872e+01
amg-3092052,3.847656e+02,2.421875e+02,9.491777e-05,2.549036e-03,3.031139e+01,2.710000e-03,1.954920e-01,3.435000e-02,3.693633e-05,1.275000e-03,2.040000e-03,1.555000e-03,2.396859e+01,3.265788e+01,3.964532e+01,4.834903e+00,5.882532e-01,1.809404e+00,8.929002e+00,2.837671e+00,9.176478e-02,9.579660e+01
amg-3106744,3.847656e+02,2.441406e+02,9.478359e-05,2.593231e-03,3.109995e+01,1.680000e-03,1.972692e-01,3.560000e-02,3.671797e-05,1.285000e-03,2.040000e-03,1.470000e-03,2.300601e+01,3.290869e+01,4.056583e+01,4.857541e+00,6.160960e-01,1.808660e+00,8.422209e+00,2.869818e+00,9.223780e-02,9.789845e+01
amg-3113748,3.847656e+02,2.441406e+02,9.786309e-05,2.706322e-03,3.095166e+01,1.688145e-03,1.998259e-01,3.578564e-02,3.727436e-05,1.278633e-03,2.049951e-03,1.483604e-03,2.295973e+01,3.277867e+01,4.051848e+01,4.890345e+00,6.485937e-01,1.815652e+00,8.419352e+00,2.852796e+00,9.253774e-02,9.752168e+01
amg-3119606,3.847656e+02,2.421875e+02,9.931250e-05,2.808682e-03,3.081569e+01,2.310000e-03,1.949970e-01,3.520000e-02,3.755254e-05,1.285000e-03,2.040000e-03,1.515000e-03,2.299857e+01,3.302481e+01,4.063413e+01,4.864003e+00,5.909000e-01,1.814084e+00,8.406293e+00,2.832908e+00,9.200425e-02,9.679501e+01
amg-3126980,3.847656e+02,2.441406e+02,9.255254e-05,2.525175e-03,3.126413e+01,2.297051e-03,2.016636e-01,3.591025e-02,3.603615e-05,1.280205e-03,2.040537e-03,1.474863e-03,2.313561e+01,3.297798e+01,4.068066e+01,4.893685e+00,6.334916e-01,1.816151e+00,8.446671e+00,2.873707e+00,9.280110e-02,9.662862e+01
amg-3132952,3.847656e+02,2.441406e+02,1.000338e-04,2.717904e-03,3.103547e+01,2.129354e-03,2.025210e-01,3.614707e-02,3.749143e-05,1.281953e-03,2.048057e-03,1.492471e-03,2.273358e+01,3.299308e+01,4.068019e+01,4.839759e+00,6.073356e-01,1.816171e+00,8.313573e+00,2.796274e+00,9.252399e-02,9.767415e+01
amg-3147141,3.847656e+02,2.441406e+02,9.939375e-05,2.790436e-03,3.126101e+01,2.020000e-03,1.967697e-01,3.545000e-02,3.705469e-05,1.280000e-03,2.045000e-03,1.505000e-03,2.296406e+01,3.320409e+01,4.079173e+01,4.899583e+00,5.909000e-01,1.814269e+00,8.371730e+00,2.859576e+00,9.247607e-02,9.632245e+01
amg-3156669,3.847656e+02,2.421875e+02,9.791836e-05,2.744009e-03,3.108713e+01,2.515428e-03,2.040633e-01,3.569678e-02,3.692586e-05,1.280488e-03,2.045293e-03,1.522168e-03,2.298621e+01,3.319409e+01,4.068930e+01,4.908012e+00,6.315897e-01,1.816667e+00,8.437516e+00,2.848725e+00,9.265753e-02,9.540159e+01
amg-3189099,3.847656e+02,2.441406e+02,9.052109e-05,2.494313e-03,3.084846e+01,1.970000e-03,1.961506e-01,3.420000e-02,3.537797e-05,1.280000e-03,2.040000e-03,1.490000e-03,2.337570e+01,3.283928e+01,4.053597e+01,4.869282e+00,6.103780e-01,1.829182e+00,8.577573e+00,2.930586e+00,9.226893e-02,9.682658e+01
amg-3195179,3.847656e+02,2.421875e+02,9.362891e-05,2.634803e-03,3.112011e+01,2.070000e-03,1.984205e-01,3.590000e-02,3.634504e-05,1.280000e-03,2.045000e-03,1.510000e-03,2.294078e+01,3.303604e+01,4.064273e+01,4.875036e+00,6.337610e-01,1.814883e+00,8.415992e+00,2.839763e+00,9.269516e-02,9.629648e+01
amg-3199878,3.847656e+02,2.441406e+02,9.061875e-05,2.588088e-03,3.108869e+01,1.880000e-03,2.033647e-01,3.855000e-02,3.595383e-05,1.295000e-03,2.045000e-03,1.515000e-03,2.299596e+01,3.301735e+01,4.079555e+01,4.891076e+00,5.887497e-01,1.829935e+00,8.377148e+00,2.879997e+00,9.231564e-02,9.737859e+01
amg-3212631,3.847656e+02,2.441406e+02,9.393047e-05,2.680664e-03,3.126848e+01,1.960000e-03,1.977280e-01,3.575000e-02,3.632836e-05,1.285000e-03,2.040000e-03,1.500000e-03,2.291372e+01,3.291833e+01,4.069204e+01,4.887725e+00,6.275200e-01,1.829823e+00,8.345439e+00,2.858685e+00,9.217552e-02,9.685151e+01
amg-3229358,3.847656e+02,2.421875e+02,9.251895e-05,2.573306e-03,3.063697e+01,1.910000e-03,2.045160e-01,3.520000e-02,3.616266e-05,1.285000e-03,2.035000e-03,1.495000e-03,2.330310e+01,3.304042e+01,4.065217e+01,4.892244e+00,6.283680e-01,1.822738e+00,8.525894e+00,2.887989e+00,9.230007e-02,9.627527e+01
amg-3240944,3.847656e+02,2.441406e+02,9.657422e-05,2.625276e-03,3.128513e+01,2.313145e-03,1.993705e-01,3.610732e-02,3.694611e-05,1.290254e-03,2.050703e-03,1.476055e-03,2.304423e+01,3.291186e+01,4.068188e+01,4.884804e+00,6.362508e-01,1.829295e+00,8.431256e+00,2.832787e+00,9.217504e-02,9.699782e+01
amg-3249982,3.847656e+02,2.421875e+02,9.875938e-05,2.782237e-03,3.099784e+01,2.012578e-03,1.967209e-01,3.552051e-02,3.731494e-05,1.289570e-03,2.051953e-03,1.538613e-03,2.298642e+01,3.262252e+01,4.062632e+01,4.904517e+00,6.188840e-01,1.829093e+00,8.445058e+00,2.846899e+00,9.208250e-02,9.676281e+01
amg-3264473,3.847656e+02,2.441406e+02,9.712695e-05,2.829123e-03,3.090958e+01,1.920000e-03,2.009740e-01,3.550000e-02,3.680371e-05,1.290000e-03,2.045000e-03,1.500000e-03,2.280273e+01,3.339774e+01,4.081052e+01,4.894568e+00,6.088330e-01,1.828362e+00,8.290504e+00,2.851540e+00,9.203539e-02,9.681643e+01
amg-3293974,3.847656e+02,2.441406e+02,1.038926e-04,2.656682e-03,3.037398e+01,2.370000e-03,1.974274e-01,3.550000e-02,3.832676e-05,1.290000e-03,2.065000e-03,1.455000e-03,2.347716e+01,3.287801e+01,4.085105e+01,4.805556e+00,6.147440e-01,1.830099e+00,8.702448e+00,2.820950e+00,9.297934e-02,9.681436e+01
amg-2942751,3.867188e+02,2.460938e+02,1.000262e-04,2.641267e-03,3.160852e+01,1.470000e-03,2.065731e-01,3.300000e-02,3.649023e-05,1.330000e-03,2.125000e-03,1.460000e-03,2.320114e+01,3.342974e+01,4.340935e+01,4.865471e+00,5.682240e-01,1.888101e+00,8.506675e+00,2.808695e+00,9.452302e-02,9.478358e+01
amg-3079114,3.867188e+02,2.441406e+02,9.429746e-05,2.501060e-03,3.204451e+01,1.974590e-03,2.000769e-01,3.603252e-02,3.663254e-05,1.286484e-03,2.055762e-03,1.555996e-03,2.377078e+01,3.270302e+01,3.971612e+01,4.905480e+00,6.626984e-01,1.817273e+00,8.652750e+00,2.953999e+00,9.225940e-02,9.641047e+01
amg-3088312,3.867188e+02,2.460938e+02,9.109805e-05,2.529074e-03,3.073094e+01,1.927812e-03,2.003333e-01,3.616455e-02,3.562764e-05,1.280029e-03,2.040088e-03,1.483701e-03,2.297649e+01,3.356408e+01,4.080819e+01,4.871809e+00,5.915858e-01,1.815333e+00,8.441470e+00,2.843037e+00,9.273387e-02,9.870706e+01
amg-3113982,3.867188e+02,2.441406e+02,9.358594e-05,2.693573e-03,3.137145e+01,1.870000e-03,1.943072e-01,3.535000e-02,3.607313e-05,1.290000e-03,2.040000e-03,1.495000e-03,2.305182e+01,3.320720e+01,4.069304e+01,4.863761e+00,6.101720e-01,1.823099e+00,8.369531e+00,2.847656e+00,9.223780e-02,9.787743e+01
amg-3125245,3.867188e+02,2.460938e+02,9.324590e-05,2.634392e-03,3.116010e+01,2.003186e-03,2.005913e-01,3.585195e-02,3.626578e-05,1.275293e-03,2.050781e-03,1.475195e-03,2.307186e+01,3.330757e+01,4.068691e+01,4.900125e+00,6.374432e-01,1.817127e+00,8.433968e+00,2.895735e+00,9.274775e-02,9.798573e+01
amg-3126537,3.867188e+02,2.441406e+02,1.012061e-04,2.904839e-03,3.142728e+01,2.050000e-03,2.002812e-01,3.580000e-02,3.836834e-05,1.275000e-03,2.045000e-03,1.490000e-03,2.305820e+01,3.298293e+01,4.070006e+01,4.875704e+00,5.967080e-01,1.823196e+00,8.464887e+00,2.869651e+00,9.293216e-02,9.734766e+01
amg-3161874,3.867188e+02,2.460938e+02,9.409453e-05,2.381252e-03,3.116418e+01,1.870000e-03,1.999421e-01,3.670000e-02,3.520291e-05,1.275000e-03,2.050000e-03,1.475000e-03,2.301646e+01,3.257391e+01,4.053116e+01,4.901108e+00,6.170320e-01,1.815466e+00,8.397156e+00,2.868384e+00,9.285165e-02,9.887887e+01
amg-3167313,3.867188e+02,2.441406e+02,1.053277e-04,2.687892e-03,3.174098e+01,1.606422e-03,1.959747e-01,3.418447e-02,3.761432e-05,1.285410e-03,2.048203e-03,1.494590e-03,2.419166e+01,3.269743e+01,4.058964e+01,4.912110e+00,6.485372e-01,1.815600e+00,8.923219e+00,3.001181e+00,9.258029e-02,9.575159e+01
amg-3219397,3.867188e+02,2.460938e+02,9.233984e-05,2.605243e-03,3.094834e+01,2.060000e-03,1.926275e-01,3.415000e-02,3.584465e-05,1.290000e-03,2.045000e-03,1.505000e-03,2.284687e+01,3.354240e+01,4.094961e+01,4.967942e+00,5.986270e-01,1.828956e+00,8.353384e+00,2.866566e+00,9.228450e-02,9.784384e+01
amg-3228370,3.867188e+02,2.441406e+02,9.821563e-05,2.778063e-03,3.194708e+01,1.825998e-03,1.993150e-01,3.599492e-02,3.728637e-05,1.289590e-03,2.044756e-03,1.545156e-03,2.306912e+01,3.322706e+01,4.076816e+01,4.881692e+00,6.480292e-01,1.828132e+00,8.471478e+00,2.854575e+00,9.207973e-02,9.684038e+01
amg-3276276,3.867188e+02,2.441406e+02,9.075625e-05,2.559501e-03,3.024125e+01,2.530000e-03,1.779813e-01,2.625000e-02,3.817871e-05,1.290000e-03,2.075000e-03,1.475000e-03,2.313185e+01,3.326671e+01,4.101320e+01,4.866947e+00,5.629176e-01,1.822932e+00,8.417127e+00,2.929138e+00,9.348294e-02,9.838947e+01
amg-3282628,3.867188e+02,2.460938e+02,1.050242e-04,2.789330e-03,3.073679e+01,2.440000e-03,2.007219e-01,3.565000e-02,3.775664e-05,1.280000e-03,2.070000e-03,1.490000e-03,2.294811e+01,3.364332e+01,4.110057e+01,4.897731e+00,6.039420e-01,1.829684e+00,8.397524e+00,2.865029e+00,9.313664e-02,9.836578e+01
amg-2936308,3.886719e+02,2.480469e+02,9.758848e-05,2.649431e-03,3.133341e+01,1.430000e-03,1.986215e-01,3.470000e-02,3.599367e-05,1.320000e-03,2.110000e-03,1.460000e-03,2.338141e+01,3.379345e+01,4.349952e+01,4.887441e+00,6.284740e-01,1.887618e+00,8.597745e+00,2.835150e+00,9.468271e-02,9.732790e+01
amg-2938641,3.886719e+02,2.500000e+02,1.000047e-04,2.764354e-03,3.108248e+01,1.420000e-03,1.970694e-01,3.440000e-02,3.663965e-05,1.325000e-03,2.120000e-03,1.460000e-03,2.321004e+01,3.406912e+01,4.355990e+01,4.890337e+00,6.213900e-01,1.888086e+00,8.465782e+00,2.890470e+00,9.497959e-02,9.786656e+01
amg-2944179,3.886719e+02,2.480469e+02,1.001812e-04,2.703789e-03,3.186510e+01,1.390000e-03,1.989792e-01,3.440000e-02,3.651906e-05,1.325000e-03,2.115000e-03,1.455000e-03,2.344572e+01,3.410326e+01,4.366259e+01,4.901448e+00,6.158880e-01,1.894646e+00,8.590734e+00,2.859184e+00,9.457093e-02,9.479411e+01
amg-2951856,3.886719e+02,2.480469e+02,1.009453e-04,2.708842e-03,3.091899e+01,1.450000e-03,1.930246e-01,3.335000e-02,3.640020e-05,1.320000e-03,2.125000e-03,1.470000e-03,2.320524e+01,3.419205e+01,4.365209e+01,4.913747e+00,5.980210e-01,1.894042e+00,8.521450e+00,2.851936e+00,9.502774e-02,9.627716e+01
amg-2957012,3.886719e+02,2.480469e+02,1.003131e-04,2.624313e-03,3.075564e+01,1.385039e-03,2.003912e-01,3.451514e-02,3.668365e-05,1.317021e-03,2.125234e-03,1.460605e-03,2.376047e+01,3.409831e+01,4.358294e+01,4.893627e+00,6.150335e-01,1.882875e+00,8.784651e+00,2.859446e+00,9.459752e-02,9.595295e+01
amg-2961932,3.886719e+02,2.480469e+02,9.711816e-05,2.591860e-03,3.133777e+01,1.352305e-03,2.036403e-01,3.389033e-02,3.578191e-05,1.316709e-03,2.120420e-03,1.461016e-03,2.413185e+01,3.377656e+01,4.347686e+01,5.038380e+00,6.269095e-01,1.887711e+00,8.793017e+00,3.060449e+00,9.511909e-02,9.492630e+01
amg-3107732,3.886719e+02,2.460938e+02,9.741973e-05,2.736035e-03,3.127134e+01,2.388730e-03,1.942472e-01,3.502148e-02,3.729658e-05,1.276299e-03,2.037080e-03,1.494141e-03,2.376343e+01,3.305607e+01,4.066310e+01,4.918336e+00,6.354035e-01,1.817304e+00,8.775209e+00,2.918419e+00,9.268991e-02,9.822681e+01
amg-3152213,3.886719e+02,2.460938e+02,8.914941e-05,2.614358e-03,3.019533e+01,2.140000e-03,1.981622e-01,3.345000e-02,3.520365e-05,1.285000e-03,2.045000e-03,1.495000e-03,2.355897e+01,3.383695e+01,4.084252e+01,4.936732e+00,5.844005e-01,1.815562e+00,8.611616e+00,2.964177e+00,9.285165e-02,9.939441e+01
amg-3226744,3.886719e+02,2.460938e+02,9.695000e-05,2.767585e-03,3.100856e+01,1.960000e-03,1.957865e-01,3.625000e-02,3.700547e-05,1.300000e-03,2.050000e-03,1.465000e-03,2.312264e+01,3.340766e+01,4.079762e+01,4.928550e+00,6.210750e-01,1.828547e+00,8.445508e+00,2.930974e+00,9.209767e-02,9.939389e+01
amg-3231678,3.886719e+02,2.480469e+02,9.496016e-05,2.645022e-03,3.128474e+01,2.032715e-03,1.996086e-01,3.554375e-02,3.623604e-05,1.286104e-03,2.045859e-03,1.557236e-03,2.367521e+01,3.312264e+01,4.075441e+01,4.876349e+00,6.328008e-01,1.828593e+00,8.700361e+00,2.920241e+00,9.225740e-02,9.949516e+01
amg-3239398,3.886719e+02,2.460938e+02,9.724180e-05,2.725352e-03,3.109538e+01,2.280000e-03,1.964444e-01,3.600000e-02,3.670232e-05,1.295000e-03,2.055000e-03,1.545000e-03,2.286478e+01,3.337971e+01,4.088837e+01,4.900109e+00,5.976170e-01,1.834877e+00,8.368968e+00,2.869077e+00,9.260126e-02,9.937452e+01
amg-3243262,3.886719e+02,2.460938e+02,9.461563e-05,2.643341e-03,3.151185e+01,2.560000e-03,1.959851e-01,3.560000e-02,3.647625e-05,1.280000e-03,2.050000e-03,1.530000e-03,2.324950e+01,3.299392e+01,4.060506e+01,4.914324e+00,6.098630e-01,1.823373e+00,8.554490e+00,2.884390e+00,9.266386e-02,9.941821e+01
amg-3298443,3.886719e+02,2.480469e+02,1.019951e-04,2.715887e-03,3.104858e+01,2.870000e-03,2.020084e-01,3.635000e-02,3.746934e-05,1.280000e-03,2.060000e-03,1.500000e-03,2.308242e+01,3.389372e+01,4.111419e+01,4.918305e+00,6.279440e-01,1.829950e+00,8.434998e+00,2.879967e+00,9.365684e-02,9.989673e+01
amg-2946973,3.906250e+02,2.500000e+02,9.615352e-05,2.691435e-03,3.104250e+01,1.518594e-03,2.041041e-01,3.416377e-02,3.589822e-05,1.328779e-03,2.129482e-03,1.465752e-03,2.351712e+01,3.455562e+01,4.378542e+01,4.940504e+00,6.037419e-01,1.894621e+00,8.634370e+00,2.897195e+00,9.573166e-02,9.738805e+01
amg-2950847,3.906250e+02,2.500000e+02,1.034658e-04,2.884099e-03,3.147285e+01,1.441504e-03,2.010565e-01,3.427236e-02,3.704512e-05,1.321543e-03,2.131025e-03,1.470098e-03,2.343896e+01,3.423318e+01,4.364129e+01,4.940781e+00,6.304767e-01,1.895333e+00,8.643944e+00,2.893261e+00,9.547822e-02,9.730540e+01
amg-2964790,3.906250e+02,2.500000e+02,9.751250e-05,2.643163e-03,3.049252e+01,1.590000e-03,2.016880e-01,3.445000e-02,3.572656e-05,1.320000e-03,2.125000e-03,1.465000e-03,2.339863e+01,3.472572e+01,4.381480e+01,4.911639e+00,5.843020e-01,1.894703e+00,8.598415e+00,2.897593e+00,9.520427e-02,9.785845e+01
amg-2969655,3.906250e+02,2.500000e+02,1.003672e-04,2.834508e-03,3.174043e+01,1.480000e-03,1.964776e-01,3.405000e-02,3.720508e-05,1.320000e-03,2.120000e-03,1.460000e-03,2.334043e+01,3.407015e+01,4.352074e+01,4.899401e+00,6.213900e-01,1.881387e+00,8.578371e+00,2.871294e+00,9.450705e-02,9.786470e+01
amg-3123548,3.906250e+02,2.480469e+02,1.002609e-04,2.917133e-03,3.141206e+01,1.972461e-03,2.020536e-01,3.603613e-02,3.781721e-05,1.272227e-03,2.041602e-03,1.526533e-03,2.381208e+01,3.325102e+01,4.073877e+01,4.903719e+00,6.096359e-01,1.817347e+00,8.767202e+00,2.946399e+00,9.244300e-02,9.922006e+01
amg-3238739,3.906250e+02,2.480469e+02,1.220523e-04,2.671188e-03,3.110144e+01,1.833502e-03,1.989271e-01,3.464844e-02,3.584510e-05,1.294385e-03,2.055117e-03,1.553154e-03,2.384443e+01,3.344043e+01,4.092968e+01,4.934510e+00,6.222314e-01,1.829153e+00,8.788584e+00,2.948225e+00,9.236346e-02,1.000243e+02
amg-2966303,3.925781e+02,2.519531e+02,1.004334e-04,2.800848e-03,3.147802e+01,1.354844e-03,1.997771e-01,3.427559e-02,3.697887e-05,1.330254e-03,2.139834e-03,1.461494e-03,2.359151e+01,3.459430e+01,4.379617e+01,4.952969e+00,6.178453e-01,1.888506e+00,8.697314e+00,2.929766e+00,9.502699e-02,9.920961e+01
amg-2967876,3.925781e+02,2.500000e+02,9.939316e-05,2.819218e-03,3.045684e+01,1.430000e-03,1.996388e-01,3.220000e-02,3.670232e-05,1.320000e-03,2.135000e-03,1.470000e-03,2.283470e+01,3.572649e+01,4.425707e+01,4.916167e+00,5.053172e-01,1.888141e+00,8.328489e+00,2.858755e+00,9.507588e-02,9.839814e+01
amg-3004092,3.925781e+02,2.519531e+02,1.108594e-04,2.753008e-03,3.301158e+01,1.360000e-03,2.042055e-01,4.690000e-02,3.639453e-05,1.335000e-03,2.120000e-03,1.450000e-03,2.368901e+01,3.344152e+01,4.336789e+01,4.882733e+00,6.333330e-01,1.885315e+00,8.796793e+00,2.886576e+00,9.405041e-02,9.836124e+01
amg-2945855,3.945312e+02,2.539062e+02,1.038223e-04,3.046828e-03,3.054431e+01,1.540000e-03,1.933224e-01,3.335000e-02,3.742020e-05,1.325000e-03,2.120000e-03,1.465000e-03,2.333907e+01,3.535472e+01,4.407162e+01,4.946286e+00,5.971120e-01,1.893260e+00,8.543203e+00,2.919180e+00,9.441124e-02,1.009223e+02
amg-2947994,3.945312e+02,2.539062e+02,9.622266e-05,2.664712e-03,3.108048e+01,1.450000e-03,2.037168e-01,3.305000e-02,3.572789e-05,1.330000e-03,2.130000e-03,1.465000e-03,2.342333e+01,3.514050e+01,4.409985e+01,4.951578e+00,5.981220e-01,1.894339e+00,8.612480e+00,2.911510e+00,9.551664e-02,1.004356e+02
amg-2949019,3.945312e+02,2.539062e+02,9.867305e-05,2.669654e-03,3.064475e+01,1.350000e-03,1.961506e-01,3.420000e-02,3.618012e-05,1.325000e-03,2.125000e-03,1.465000e-03,2.331843e+01,3.473414e+01,4.384125e+01,4.937263e+00,5.914148e-01,1.895265e+00,8.546387e+00,2.893375e+00,9.510798e-02,1.025212e+02
amg-2949994,3.945312e+02,2.539062e+02,9.322500e-05,2.583487e-03,3.108060e+01,1.470000e-03,1.923912e-01,3.310000e-02,3.526875e-05,1.330000e-03,2.125000e-03,1.460000e-03,2.342880e+01,3.497221e+01,4.395357e+01,4.952348e+00,5.997380e-01,1.888212e+00,8.570028e+00,2.928348e+00,9.482643e-02,1.004483e+02
amg-2963016,3.945312e+02,2.539062e+02,1.047250e-04,3.113794e-03,3.068268e+01,1.420000e-03,1.979515e-01,3.420000e-02,3.767437e-05,1.315000e-03,2.110000e-03,1.455000e-03,2.339725e+01,3.567928e+01,4.408269e+01,4.947627e+00,5.968090e-01,1.880296e+00,8.551137e+00,2.923411e+00,9.436334e-02,1.004260e+02
amg-2970638,3.945312e+02,2.519531e+02,1.007750e-04,2.917390e-03,3.084701e+01,1.310000e-03,1.938808e-01,3.190000e-02,3.679156e-05,1.325000e-03,2.125000e-03,1.460000e-03,2.369527e+01,3.475851e+01,4.387734e+01,4.950433e+00,5.845979e-01,1.888430e+00,8.687018e+00,2.965820e+00,9.486725e-02,1.004632e+02
amg-2972309,3.945312e+02,2.539062e+02,9.826172e-05,2.684742e-03,3.089215e+01,1.400000e-03,2.003664e-01,3.375000e-02,3.581934e-05,1.325000e-03,2.125000e-03,1.460000e-03,2.349840e+01,3.497493e+01,4.396169e+01,4.940581e+00,5.868720e-01,1.888806e+00,8.619255e+00,2.946116e+00,9.561341e-02,1.019795e+02
amg-3024942,3.945312e+02,2.539062e+02,9.149316e-05,2.735438e-03,3.161982e+01,1.685299e-03,2.023947e-01,3.434307e-02,3.588859e-05,1.343574e-03,2.123428e-03,1.448779e-03,2.399901e+01,3.485228e+01,4.403755e+01,5.005424e+00,6.358722e-01,1.892667e+00,8.910084e+00,2.947985e+00,9.482702e-02,9.893292e+01
amg-2941272,3.964844e+02,2.558594e+02,9.793535e-05,2.828455e-03,3.085599e+01,1.467480e-03,1.991840e-01,3.452832e-02,3.678578e-05,1.325156e-03,2.131318e-03,1.470020e-03,2.362668e+01,3.605904e+01,4.436116e+01,4.959254e+00,6.082574e-01,1.893024e+00,8.678532e+00,2.962694e+00,9.506261e-02,1.019468e+02
amg-2954275,3.964844e+02,2.558594e+02,1.035023e-04,2.924705e-03,3.177983e+01,1.570000e-03,2.010080e-01,3.445000e-02,3.733945e-05,1.315000e-03,2.115000e-03,1.465000e-03,2.393346e+01,3.504924e+01,4.393312e+01,4.940153e+00,6.030240e-01,1.887140e+00,8.818559e+00,2.929837e+00,9.441124e-02,1.009459e+02
amg-2957573,3.964844e+02,2.539062e+02,1.003289e-04,2.919085e-03,3.117647e+01,1.838658e-03,1.996185e-01,3.329463e-02,3.696309e-05,1.332070e-03,2.110127e-03,1.461055e-03,2.379855e+01,3.542618e+01,4.412502e+01,4.985223e+00,6.174514e-01,1.894566e+00,8.723498e+00,2.946571e+00,9.504314e-02,1.003226e+02
amg-2959416,3.964844e+02,2.558594e+02,1.053043e-04,2.858354e-03,3.437487e+01,1.826016e-03,1.948760e-01,3.396357e-02,3.906250e-05,1.340527e-03,2.135166e-03,1.485439e-03,2.475703e+01,3.375430e+01,4.362258e+01,4.997958e+00,7.156294e-01,1.890977e+00,9.171021e+00,3.072077e+00,9.550493e-02,9.854572e+01
amg-2965733,3.964844e+02,2.539062e+02,9.546797e-05,2.746667e-03,3.143937e+01,1.430000e-03,2.048955e-01,3.390000e-02,3.537688e-05,1.325000e-03,2.115000e-03,1.460000e-03,2.357154e+01,3.543267e+01,4.407292e+01,4.970038e+00,5.998390e-01,1.887693e+00,8.623813e+00,2.966175e+00,9.484240e-02,1.009419e+02
amg-3026993,3.964844e+02,2.558594e+02,9.482871e-05,2.898121e-03,3.126914e+01,1.450000e-03,1.946693e-01,3.415000e-02,3.693557e-05,1.340000e-03,2.125000e-03,1.450000e-03,2.343469e+01,3.497320e+01,4.402863e+01,5.012606e+00,6.153680e-01,1.885326e+00,8.601002e+00,2.959115e+00,9.401863e-02,1.024394e+02
