username,correlation,max
user_jdtun,0.2028418200049723,1920.0
user_sabrina.desoto,-0.20247219035802388,72.0
user_brhillman,-0.20116594077208955,2058.0
user_xiaox,0.19884395367904403,6000.0
user_ljh5914,-0.1968086464774236,8.0
user_aflorenzon,0.19451688480992205,128.0
user_zcshr0863,0.19376305503935473,120.0
user_mhategan,0.1920565337597792,10.0
user_palashmr,0.1908340634455243,64.0
user_tps,0.19028682643884193,64.0
user_kavanase,-0.1899273044466273,50.0
user_shku,-0.18915441388873264,128.0
user_hyuan,-0.184335967227833,100.0
user_aaryanbhagat,0.18375027634977953,128.0
user_lrknox,-0.18187103543484737,2.0
user_spencermoore,-0.17931993220120704,95.0
user_khanakb,-0.17923876416650103,256.0
user_gopeshh,-0.17272276019341942,34.0
user_kakkapriyesh,-0.17188607867658123,10.0
user_wilson,-0.16624426282883822,320.0
user_mbuehlmann,0.16448106145916438,512.0
user_nshineman,0.16448106145916438,4.0
user_jarrahia,0.16448106145916436,24.0
user_ahmed97,-0.16269156986170857,650.0
user_ozier,0.161680225132709,512.0
user_syamamoto,0.16071877879057495,6.0
user_aclark20,0.16052703114344577,250.0
user_reeceneff,0.1605270311434457,736.0
user_soumakb,0.16052703114344563,32.0
user_jschuchart,0.1597494561791916,32.0
user_amalbavera,0.15968829443236066,1024.0
user_rjmorelock,-0.15004606620846558,190.0
all_users_alloc_nodes,-0.14895582313607122,14804.0
user_g7h,0.14504434258944515,7830.0
user_cw_tan,0.1447089253525563,16.0
user_taniafer,0.1447089253525563,4.0
user_mullowne,0.1447089253525563,880.0
user_mjbrim,0.14470892535255628,1664.0
user_dean316,0.1438703205146773,8.0
user_pmoesta,0.1438703205146773,8.0
user_grnydawn,0.1438703205146773,4.0
user_sajaldash,0.1438703205146773,2.0
user_miservilla,0.1438703205146773,2.0
user_mayanka_med116_mde,0.1438703205146773,92.0
user_jgeiping,0.1436329462318326,512.0
user_sshanka,0.14296079000177633,88.0
user_mlynch,0.14283072114341397,5832.0
user_omaralvarenga1,0.14127425131911772,12.0
user_tpaul,-0.13867479837286711,128.0
user_bukjoh,0.13694078897310905,210.0
user_pratherb,0.13175629541086675,829.0
user_fikret,0.1316073100791569,4.0
user_vishalsu,-0.13039424563570823,64.0
user_vaibhav_016,-0.12910350498656648,192.0
user_keshprad,0.12516546905383005,408.0
user_cemily,0.12432592906840846,66.0
user_kringel,0.12384131337903015,96.0
user_tejasvaidhya,-0.12302040182917232,176.0
user_bikash,0.12126985621916528,300.0
user_ngoav,0.12092697847123399,200.0
user_fzabaleta,-0.12085606335155002,460.0
user_wans,0.12018369773329188,5921.0
user_cagonzal,0.11404489880612395,4.0
user_junqi,0.10961492431971405,84.0
user_asthana,0.1094780078531744,12.0
user_htchen,0.10896087886494282,972.0
user_pgrete,0.10789484055314692,1068.0
user_irinarish,-0.10660189906127598,176.0
user_sschnauck,-0.10363570817015895,192.0
user_dsambit,-0.1018224344201849,300.0
user_ebelli,-0.10053675243645811,2304.0
user_tdk23,-0.09777771003140648,68.0
user_sudip002,0.0966016001393526,4.0
user_yifanc,0.0961442351863784,30.0
min_group_ratio,-0.09608750128552385,1.3046875
user_tajinder,0.09502979763862758,4.0
user_glaser,-0.09418334340176598,512.0
user_jfiller4_stf043_mde,0.09396099632607106,64.0
user_rmaqdisi,0.0937671122317226,184.0
user_jubchoi,0.0927101811262739,128.0
user_1eh,-0.09084268957617628,2400.0
user_hhcorzo,0.08976188071136176,210.0
user_cliu1,0.08976188071136174,96.0
user_arasdogan,0.08976188071136172,4.0
user_dvelascogonzalez,-0.08935277126219018,512.0
user_hyk1997,-0.08898770944942791,824.0
user_thickling,-0.08896315107983946,42.0
user_ywen,-0.08835630625543375,16.0
user_cuw,-0.08787990807016077,8.0
user_detar,-0.08572104213059273,576.0
user_rhankins,0.08509232325565003,32.0
user_junsik,-0.08389116221044152,864.0
user_monojoy,-0.08277627438130164,10.0
user_dmandelli,-0.07997925333619636,1024.0
user_khalids,-0.07855805305912462,128.0
user_emsi,-0.07535012248090214,12.0
user_chulwoo,-0.07112868419148206,288.0
user_kgoc,0.07015107781562316,140.0
user_pauljanson002,0.0693660700041356,24.0
user_pyeung,0.06933243229092058,4.0
user_antonka,-0.06893712574881863,30.0
user_wangvsa,-0.06871543887960962,600.0
user_ymshi,-0.06756952851511958,228.0
user_nickmdav,0.06748179438406737,92.0
user_lukedaq,0.06588915748295357,95.0
user_ayushkaushal,0.06576545875423954,96.0
user_lcheung,-0.06381025263722287,200.0
user_phillipg,-0.06381025263722284,1344.0
user_itopcuog,-0.06381025263722281,12.0
user_isriva,-0.06381025263722281,512.0
user_skhatua,0.06201036175625854,768.0
user_dcl3nd,-0.061642848125270995,40.0
user_arodas,-0.06164235931025694,1950.0
user_sauetest,0.060912522246483414,3000.0
user_spancer,-0.059300518833188244,50.0
user_hmwoods,-0.05930051883318824,96.0
user_phdias,-0.05519715816347576,40.0
user_wendyrw,-0.05517089953253099,128.0
user_heehw,0.05490778010680166,64.0
user_tmaier,-0.05407411125767482,2000.0
max_group_ratio,0.05274794984253774,2.0546875
user_mpetersen,-0.05171377165889739,288.0
user_handih,0.05142046142276861,6.0
user_tsatta,-0.0508053570580548,10.0
user_ylan,-0.05080535705805479,56.0
