JobID,app_total_time_ms,app_start,app_end,num_concurrent_jobs,total_concurrent_nodes,concurrent_nodes_in_same_group,min_group_ratio,max_group_ratio,avg_group_ratio,user_alloc_dict,user_alloc_dict_trimmed
36522587,277786.92,2025-03-05 14:42:30,2025-03-05 14:48:14,494,3763,731,0.0390625,0.421875,0.30962171052631576,"{'xgao': 20, 'mslee': 40, 'hauschil': 16, 'samlg': 10, 'dvod': 4, 'zkyuan': 12, 'hatj': 24, 'ruiqig': 4, 'usatlas': 60, 'ajaymk': 32, 'abhiagr': 70, 'rainli': 60, 'jzho': 16, 'groenewa': 14, 'dradice': 6, 'rhuegli': 16, 'tjenkins': 32, 'ai8': 2, 'munkhw': 28, 'jfields7': 8, 'sandaru': 6, 'tamalika': 6, 'halbuhai': 14, 'yacohen': 16, 'aknpy2': 4, 'lalakos': 18, 'widom': 26, 'jweber': 32, 'nkozak': 30, 'mahletm': 18, 'joenic': 9, 'nagarwal': 4, 'yongwang': 3, 'djc43': 4, 'slavab': 6, 'sijingdu': 30, 'ynf': 32, 'camora': 2, 'aakhan3': 20, 'steven': 128, 'amalvert': 8, 'symao': 32, 'changzhi': 8, 'hhllbao': 96, 'vkarasev': 40, 'selinadi': 16, 'davidsan': 8, 'cbatton': 14, 'vadimr': 256, 'ryne': 64, 'dcharlto': 288, 'jussupow': 28, 'mzheng': 16, 'gwheld': 16, 'diegos': 4, 'popoola': 2, 'mcg': 16, 'akoneru': 8, 'lpeterso': 32, 'nkatyal': 14, 'scorapi': 10, 'yxu2': 6, 'shikhas': 16, 'kagarcia': 44, 'dingl1': 3, 'smanna': 8, 'mhamed': 16, 'sazonovg': 8, 'kjw': 32, 'hudspith': 2, 'yueyaof': 7, 'boeyaert': 18, 'ychoi': 8, 'zeyuli': 8, 'kho33': 64, 'xhu341': 18, 'colio': 8, 'theis': 16, 'apike': 8, 'yhlee': 32, 'cchen83': 4, 'caow214': 32, 'aaronbal': 3, 'nberk': 32, 'kilin': 66, 'zchusre': 8, 'garora': 22, 'welliao': 6, 'jsegura': 16, 'tajinder': 4, 'sku': 128, 'sougata': 10, 'joxojo': 8, 'xpsqq': 12, 'etmeier': 16, 'anskumar': 10, 'shipf': 28, 'doronwu': 16, 'haochen': 32, 'ryancamo': 4, 'timshen': 16, 'sshu3': 4, 'mghosh': 4, 'joshuaw': 8, 'syuk': 6, 'staremb': 10, 'jmena': 10, 'binxia': 4, 'rjames97': 52, 'linguo': 20, 'mmuskinj': 8, 'dspong': 4, 'mkuroda': 24, 'pokhilko': 4, 'duyle': 2, 'dlstefan': 2, 'nelfalou': 4, 'f1zhang2': 16, 'bostan_d': 34, 'zeynepba': 6, 'weiyixia': 4, 'yaz148': 4, 'nickpant': 12, 'xwzhang': 126, 'bqzhao': 6, 'jrobnik': 4, 'fatimae': 10, 'ehsmith6': 4, 'cunyang': 192, 'srvenkat': 54, 'dchabeda': 36, 'namili': 8, 'jiangxc6': 2, 'rtm82': 32, 'rebarchm': 8, 'ecuddy': 4, 'keskital': 8, 'liangbo': 8, 'zcecjhw': 21, 'deepesh': 8, 'sguthula': 8, 'khhsu': 12, 'dfarough': 8, 'horipada': 12, 'bsoriano': 16, 'gustavoz': 2, 'yhzhang': 12, 'nmdcda': 5, 'izzo': 3, 'jderose': 3, 'dunepro': 4, 'arojain': 30, 'mvansch': 4, 'u10198': 8, 'lkim': 11, 'kquagra': 6, 'mfmartin': 20, 'avencast': 6, 'vmikuni': 12, 'shinjanm': 6, 'pranavk': 4, 'wenhaw4': 5, 'jkowalcz': 2, 'mhussien': 6, 'dpark1': 3, 'manand': 2, 'biboyd': 4, 'uheede': 6, 'yinuoz': 2, 'marcoacc': 2, 'kylechu': 2, 'btickell': 8, 'cynthiap': 4, 'jdolan': 6, 'zhangduo': 2, 'akrolew': 2, 'thellert': 4, 'valli_n': 2, 'avr': 2, 'baihong': 8, 'lgerhard': 32, 'zdai': 16, 'ceichsta': 6, 'dmargala': 2, 'yan_wu': 2, 'yagmurco': 4, 'wzhang5': 4, 'amwyatt': 15, 'vyzhang': 5, 'hongxuan': 4, 'ithomas': 16, 'jdv1001': 2, 'rwgao': 2, 'edmondc': 2, 'kxlee': 2, 'qpoi': 4, 'sanando': 2, 'gchamber': 2, 'ishan_a': 4, 'salvarc': 8, 'kp22': 4}","{'xgao': 20, 'mslee': 40, 'samlg': 10, 'dvod': 4, 'zkyuan': 8, 'hatj': 24, 'ruiqig': 4, 'usatlas': 60, 'ajaymk': 32, 'abhiagr': 70, 'rainli': 60, 'jzho': 16, 'groenewa': 8, 'dradice': 6, 'rhuegli': 12, 'tjenkins': 32, 'ai8': 2, 'munkhw': 26, 'jfields7': 8, 'sandaru': 6, 'tamalika': 6, 'halbuhai': 10, 'yacohen': 16, 'aknpy2': 4, 'lalakos': 18, 'widom': 26, 'jweber': 32, 'nkozak': 30, 'mahletm': 18, 'joenic': 9, 'yongwang': 3, 'djc43': 4, 'slavab': 6, 'sijingdu': 30, 'ynf': 32, 'camora': 2, 'aakhan3': 20, 'steven': 128, 'amalvert': 4, 'symao': 32, 'changzhi': 6, 'hhllbao': 96, 'vkarasev': 40, 'selinadi': 16, 'davidsan': 6, 'cbatton': 12, 'vadimr': 256, 'ryne': 64, 'dcharlto': 288, 'jussupow': 28, 'gwheld': 12, 'diegos': 4, 'popoola': 2, 'mcg': 16, 'akoneru': 8, 'lpeterso': 32, 'nkatyal': 12, 'scorapi': 10, 'yxu2': 4, 'shikhas': 16, 'kagarcia': 44, 'dingl1': 3, 'smanna': 8, 'mhamed': 16, 'sazonovg': 8, 'kjw': 32, 'hudspith': 2, 'yueyaof': 7, 'boeyaert': 16, 'ychoi': 6, 'zeyuli': 8, 'kho33': 64, 'xhu341': 14, 'colio': 8, 'theis': 16, 'apike': 8, 'yhlee': 28, 'cchen83': 4, 'caow214': 32, 'aaronbal': 3, 'nberk': 32, 'kilin': 62, 'zchusre': 8, 'garora': 18, 'welliao': 6, 'jsegura': 16, 'tajinder': 4, 'sku': 128, 'sougata': 10, 'joxojo': 8, 'xpsqq': 12, 'etmeier': 16, 'anskumar': 8, 'shipf': 28, 'doronwu': 16, 'haochen': 32, 'ryancamo': 4, 'timshen': 16, 'sshu3': 4, 'mghosh': 4, 'joshuaw': 8, 'syuk': 6, 'staremb': 10, 'jmena': 10, 'rjames97': 52, 'linguo': 18, 'mmuskinj': 8, 'dspong': 4, 'mkuroda': 24, 'pokhilko': 4, 'duyle': 2, 'nelfalou': 4, 'f1zhang2': 16, 'bostan_d': 34, 'zeynepba': 6, 'weiyixia': 4, 'yaz148': 4, 'nickpant': 12, 'xwzhang': 126, 'bqzhao': 6, 'jrobnik': 4, 'fatimae': 10, 'ehsmith6': 4, 'cunyang': 192, 'srvenkat': 54, 'dchabeda': 36, 'namili': 8, 'jiangxc6': 2, 'rtm82': 32, 'rebarchm': 8, 'ecuddy': 4, 'keskital': 8, 'zcecjhw': 21, 'deepesh': 8, 'sguthula': 8, 'khhsu': 4, 'horipada': 12, 'bsoriano': 16, 'gustavoz': 2, 'yhzhang': 8, 'nmdcda': 5, 'izzo': 3, 'arojain': 30, 'u10198': 8, 'lkim': 11, 'mfmartin': 16, 'avencast': 6, 'vmikuni': 4, 'shinjanm': 6, 'pranavk': 2, 'wenhaw4': 5, 'jkowalcz': 2, 'mhussien': 4, 'biboyd': 4, 'uheede': 6, 'marcoacc': 2, 'btickell': 8, 'cynthiap': 2, 'jdolan': 4, 'baihong': 8, 'lgerhard': 32, 'zdai': 16, 'ceichsta': 6, 'wzhang5': 4, 'amwyatt': 15, 'vyzhang': 5, 'ithomas': 16, 'qpoi': 2, 'sanando': 2, 'ishan_a': 4}"
37570465,275698.41,2025-04-08 16:09:55,2025-04-08 16:15:02,249,4088,103,0.125,0.3671875,0.2786458333333333,"{'xgao': 2, 'hauschil': 16, 'dvod': 16, 'uscms': 60, 'asjana': 16, 'bousquet': 8, 'jussupow': 8, 'tianshuw': 30, 'mlynch': 384, 'clarkse': 6, 'atran': 4, 'bajack': 28, 'weiyixia': 16, 'rebassoo': 8, 'junsik': 288, 'chahal7': 12, 'jfields7': 2, 'liangy12': 25, 'hftom': 4, 'marcoacc': 4, 'ychoi': 2, 'kilin': 6, 'yizhiz': 8, 'ebotica': 6, 'ai8': 4, 'groenewa': 2, 'schernog': 6, 'hudspith': 24, 'llwang': 4, 'steven': 128, 'sakkas': 2, 'yixuans': 10, 'beydoun': 128, 'anabi': 8, 'zja': 59, 'ishisone': 28, 'usatlas': 15, 'ranluo': 2, 'jweber': 320, 'dks': 48, 'u10198': 4, 'slavab': 4, 'yxu2': 6, 'akshukla': 4, 'syuk': 12, 'orlanooz': 15, 'xzhou473': 32, 'ejohnson': 24, 'zespinos': 8, 'jtavares': 20, 'pbasera': 6, 'nanr': 14, 'dingl1': 12, 'nirsun77': 8, 'zambon': 16, 'rthatch': 2, 'lpeterso': 4, 'salvarc': 12, 'zeynepba': 2, 'zelinka1': 16, 'tropin': 256, 'joxojo': 2, 'hantianl': 4, 'ktangtar': 80, 'vladygin': 4, 'jordanib': 4, 'klawler': 6, 'stotor': 4, 'lunaliu': 16, 'buschman': 256, 'ceranhu': 64, 'rebarchm': 2, 'nickpant': 4, 'gcorso': 2, 'oyeniran': 8, 'peelaers': 3, 'dcharlto': 512, 'zfye': 8, 'whannah': 44, 'yhlee': 4, 'avr': 8, 'mccollam': 54, 'vwzyu': 8, 'pvahmani': 16, 'sanando': 2, 'logaugie': 100, 'dchabeda': 24, 'zchusre': 4, 'vision': 64, 'joenic': 2, 'ogaruba': 57, 'mconley': 10, 'phaneir': 16, 'ezc': 5, 'lztan': 8, 'welliao': 4, 'fengc': 4, 'shipf': 7, 'pandeyh': 5, 'pasumart': 8, 'hstark': 2, 'uheede': 6, 'xpsqq': 2, 'syeda': 2, 'zeyuli': 4, 'jyli': 2, 'amalvert': 8, 'dpefkou': 16, 'ryne': 64, 'zz217': 18, 'cdkoven': 5, 'taa22': 8, 'zengsy': 12, 'kxfan': 2, 'tung': 16, 'jwjanisc': 4, 'vishalsu': 64, 'haochen': 4, 'wenhaw4': 4, 'alvinliu': 4, 'yshaidu': 12, 'aguerrer': 4, 'amwyatt': 5, 'iyadornl': 16, 'zkyuan': 4, 'anecas': 4, 'erikaye': 2, 'diogenes': 8, 'linguo': 6, 'dsuarez': 2, 'kefalc': 2, 'fionacyu': 8, 'cemitch': 2, 'terzani': 45, 'runze': 8, 'btickell': 8, 'rdimri': 2, 'meb444': 2, 'kp22': 4, 'pokhilko': 2, 'dstn': 8, 'rtm82': 8, 'odiazib': 2, 'liyk': 32, 'awng': 8, 'ithomas': 8, 'aymen': 4, 'vmikuni': 4, 'esp': 4, 'tdali92': 4, 'atanu': 4, 'igord': 2, 'mshafaie': 4, 'jflyer45': 4, 'albustan': 12, 'souvi': 4, 'sark777': 4, 'tonyli': 4, 'vkstark': 16, 'cbatton': 2}","{'xgao': 2, 'dvod': 16, 'uscms': 50, 'asjana': 16, 'bousquet': 4, 'tianshuw': 30, 'mlynch': 384, 'clarkse': 4, 'atran': 4, 'bajack': 16, 'weiyixia': 4, 'rebassoo': 8, 'junsik': 288, 'chahal7': 6, 'liangy12': 25, 'hftom': 2, 'yizhiz': 8, 'ebotica': 3, 'hudspith': 24, 'llwang': 4, 'steven': 128, 'yixuans': 10, 'beydoun': 128, 'anabi': 8, 'zja': 59, 'ishisone': 8, 'usatlas': 15, 'ranluo': 2, 'jweber': 320, 'dks': 48, 'slavab': 4, 'yxu2': 4, 'syuk': 12, 'orlanooz': 15, 'xzhou473': 32, 'ejohnson': 24, 'jtavares': 20, 'pbasera': 3, 'nanr': 14, 'dingl1': 12, 'nirsun77': 8, 'zambon': 16, 'lpeterso': 4, 'zeynepba': 2, 'zelinka1': 16, 'tropin': 256, 'joxojo': 2, 'ktangtar': 80, 'klawler': 2, 'stotor': 4, 'lunaliu': 16, 'buschman': 256, 'ceranhu': 64, 'rebarchm': 2, 'nickpant': 4, 'oyeniran': 4, 'dcharlto': 512, 'zfye': 8, 'whannah': 44, 'yhlee': 4, 'avr': 4, 'mccollam': 54, 'vwzyu': 8, 'pvahmani': 16, 'sanando': 2, 'logaugie': 100, 'dchabeda': 24, 'zchusre': 4, 'vision': 64, 'ogaruba': 57, 'mconley': 10, 'phaneir': 16, 'ezc': 5, 'lztan': 8, 'welliao': 2, 'shipf': 7, 'pandeyh': 5, 'pasumart': 8, 'syeda': 2, 'zeyuli': 4, 'jyli': 2, 'amalvert': 8, 'dpefkou': 16, 'ryne': 64, 'zz217': 18, 'cdkoven': 5, 'taa22': 8, 'zengsy': 12, 'tung': 8, 'jwjanisc': 4, 'vishalsu': 64, 'haochen': 2, 'wenhaw4': 4, 'aguerrer': 4, 'iyadornl': 4, 'anecas': 4, 'diogenes': 4, 'fionacyu': 8, 'terzani': 45, 'runze': 2, 'rtm82': 8, 'odiazib': 2, 'liyk': 32, 'awng': 8, 'ithomas': 8, 'igord': 2, 'sark777': 4}"
35587609,305253.25000000006,2025-02-08 05:04:10,2025-02-08 05:09:15,313,4073,825,0.34375,0.484375,0.38924632352941174,"{'mslee': 12, 'zkyuan': 128, 'mattlong': 700, 'uscms': 50, 'usatlas': 30, 'xgao': 8, 'bajack': 4, 'mjgerard': 112, 'mphoff': 8, 'pjairam': 90, 'rhager': 200, 'boeyaert': 16, 'lztan': 8, 'ai8': 2, 'r0pida03': 12, 'amell': 32, 'dlbao': 4, 'dlstefan': 50, 'dk4': 4, 'aaudette': 56, 'sandaru': 6, 'yri': 16, 'wdetmold': 2, 'lpeterso': 24, 'dliu2': 12, 'rainli': 11, 'zhangtao': 44, 'kilin': 8, 'schernog': 3, 'hamzahsp': 2, 'gphun': 6, 'cbatton': 8, 'aknpy2': 2, 'oyeniran': 16, 'dcharlto': 512, 'alacour': 28, 'biboyd': 12, 'chahal7': 2, 'tjenkins': 32, 'qlzhang': 28, 'tjs': 20, 'pyhuang': 2, 'yohann': 20, 'yhdi': 8, 'akshukla': 8, 'mhamed': 16, 'yeqing': 12, 'jzho': 32, 'marcoacc': 4, 'kwang98': 4, 'steven': 128, 'kho33': 32, 'sudipta': 120, 'bfennig': 4, 'groenewa': 18, 'zcecjhw': 24, 'hasbah': 10, 'svarouti': 16, 'tamalika': 2, 'yujieliu': 8, 'joenic': 3, 'djdougan': 8, 'jordanib': 8, 'uheede': 3, 'smcbride': 4, 'phebbar': 15, 'caow214': 32, 'h6mao': 10, 'cdkoven': 15, 'mkolathi': 12, 'mha': 24, 'hdaglar': 18, 'aisakov': 5, 'yadavne2': 64, 'sijiake': 80, 'timothys': 4, 'jfields7': 4, 'fuhras': 60, 'heehaw': 8, 'shipf': 21, 's__du': 8, 'azat': 4, 'elbriggs': 16, 'terai': 270, 'lebars': 8, 'jinyuche': 8, 'dsk192': 20, 'ioannis': 32, 'abhiagr': 20, 'jkowalcz': 2, 'dspayne': 16, 'vrindaa': 8, 'aoyan': 20, 'jinyun': 10, 'vsomnath': 15, 'gcorso': 25, 'lalakos': 2, 'yang560': 16, 'rerunner': 16, 'yczhong': 4, 'nestor': 10, 'pmaris': 32, 'adingram': 11, 'cunyang': 64, 'annette': 46, 'u10198': 16, 'nmandell': 30, 'ywwang': 32, 'sembower': 8, 'shobob29': 7, 'ywchoi': 8, 'khaledi': 6, 'e3smtest': 16, 'aannabe': 80, 'taa22': 8, 'fionacyu': 8, 'baihong': 4, 'acepero': 12, 'bowenliu': 4, 'binxia': 2, 'jyli': 2, 'connorb': 8}","{'mslee': 10, 'zkyuan': 108, 'mattlong': 700, 'uscms': 50, 'usatlas': 30, 'xgao': 4, 'mjgerard': 112, 'mphoff': 8, 'pjairam': 90, 'rhager': 200, 'boeyaert': 16, 'lztan': 8, 'ai8': 2, 'r0pida03': 4, 'amell': 32, 'dlbao': 4, 'dlstefan': 50, 'dk4': 2, 'aaudette': 56, 'sandaru': 6, 'yri': 8, 'wdetmold': 2, 'lpeterso': 24, 'dliu2': 8, 'rainli': 11, 'zhangtao': 44, 'kilin': 8, 'schernog': 3, 'hamzahsp': 2, 'gphun': 6, 'aknpy2': 2, 'oyeniran': 12, 'dcharlto': 512, 'alacour': 26, 'biboyd': 12, 'chahal7': 2, 'tjenkins': 32, 'qlzhang': 28, 'tjs': 20, 'pyhuang': 2, 'yohann': 16, 'yhdi': 8, 'akshukla': 8, 'mhamed': 16, 'yeqing': 6, 'jzho': 32, 'steven': 128, 'kho33': 32, 'sudipta': 120, 'bfennig': 4, 'groenewa': 6, 'zcecjhw': 21, 'hasbah': 8, 'svarouti': 16, 'tamalika': 2, 'yujieliu': 8, 'joenic': 3, 'djdougan': 8, 'jordanib': 6, 'uheede': 3, 'smcbride': 4, 'phebbar': 10, 'caow214': 32, 'h6mao': 10, 'cdkoven': 15, 'mkolathi': 12, 'mha': 16, 'hdaglar': 16, 'aisakov': 5, 'yadavne2': 64, 'sijiake': 80, 'jfields7': 4, 'fuhras': 48, 'heehaw': 8, 'shipf': 21, 's__du': 8, 'azat': 4, 'elbriggs': 16, 'terai': 270, 'lebars': 8, 'dsk192': 10, 'ioannis': 32, 'abhiagr': 20, 'jkowalcz': 2, 'dspayne': 16, 'jinyun': 10, 'vsomnath': 15, 'gcorso': 25, 'lalakos': 2, 'yang560': 16, 'rerunner': 16, 'nestor': 10, 'pmaris': 32, 'adingram': 11, 'cunyang': 64, 'annette': 46, 'u10198': 16, 'nmandell': 30, 'ywwang': 32, 'sembower': 8, 'shobob29': 7, 'ywchoi': 8, 'khaledi': 6, 'e3smtest': 8, 'aannabe': 80, 'taa22': 8, 'acepero': 4, 'binxia': 2, 'connorb': 8}"
36975557,277879.16,2025-03-18 16:57:21,2025-03-18 17:03:18,380,3834,210,0.203125,0.3671875,0.328125,"{'xgao': 2, 'mslee': 18, 'wjz8597': 8, 'samlg': 30, 'uscms': 10, 'ychoi': 6, 'ebotica': 33, 'dvod': 80, 'kgreif': 2, 'lpeterso': 32, 'mfarag': 14, 'apike': 12, 'rbrady01': 96, 'mlynch': 384, 'oyeniran': 24, 'skw': 128, 'jussupow': 12, 'groenewa': 10, 'madan12': 10, 'staremb': 45, 'ceranhu': 32, 'halbuhai': 6, 'quintj3': 10, 'xzhou473': 32, 'iyadornl': 8, 'dlbao': 2, 'jiangxc6': 14, 'amell': 32, 'khhsu': 4, 'sjy': 4, 'usatlas': 80, 'zja': 50, 'schernog': 3, 'yeliu': 8, 'binxia': 4, 'schen24': 80, 'ypzhang': 12, 'joenic': 4, 'cxl': 8, 'sijingdu': 10, 'jordanib': 4, 'rebarchm': 30, 'nikhilm': 2, 'zfan': 4, 'zhihanz': 256, 'sysong': 44, 'ndk': 128, 'jweber': 224, 'hauschil': 96, 'kho33': 64, 'yqsun': 24, 'jadb22': 6, 'yeqing': 6, 'abaldo': 45, 'selinadi': 16, 'biboyd': 4, 'brianti': 2, 'maltrud': 42, 'zeynepba': 8, 'lucio779': 2, 'hhllbao': 96, 'doronwu': 6, 'aknpy2': 2, 'sazonovg': 16, 'dmglenna': 4, 'vcl_yale': 16, 'yxu2': 6, 'alacour': 12, 'nelfalou': 8, 'kkarl3': 2, 'vijayp': 128, 'klezhnin': 32, 'changzhi': 10, 'rhuegli': 2, 'shenzm': 15, 'yulanhan': 56, 'shipf': 35, 'widom': 15, 'pakmasha': 2, 'nkozak': 10, 'saligia': 16, 'mhamed': 16, 'ehsmith6': 2, 'h6mao': 8, 'proy9': 10, 'ypetrov': 8, 'zengsy': 12, 'knaidoo': 8, 'zcecjhw': 20, 'jvdop': 32, 'syuk': 24, 'boeyaert': 24, 'dgupta': 5, 's__du': 8, 'jdk7': 2, 'frerichs': 2, 'thes': 32, 'monojoy': 8, 'gustavoz': 4, 'buschman': 16, 'cunyang': 192, 'myless': 24, 'hass877': 8, 'wang1202': 8, 'abhiagr': 20, 'xhu341': 4, 'seanmacb': 4, 'dip2794': 16, 'nanr': 14, 'yashu_gh': 5, 'chubar': 20, 'ogaruba': 15, 'linguo': 9, 'chandru': 16, 'tang31': 12, 'mghosh': 4, 'jkowalcz': 2, 'phaneir': 16, 'jiaweiz': 10, 'davidsan': 2, 'zhaooo': 8, 'ezc': 15, 'candy': 26, 'gchamber': 2, 'sandaru': 2, 'xiaochen': 2, 'klawler': 2, 'yongwang': 3, 'hftom': 6, 'kipeters': 4, 'bajack': 8, 'chenfuh': 72, 'fatimae': 12, 'echansen': 4, 'mcn': 8, 'nataraj2': 4, 'anne118': 2, 'prajeet': 18, 'nmarshak': 8, 'tajinder': 4, 'kquagra': 8, 'pcline': 6, 'jneedham': 2, 'cdkoven': 5, 'ziliang': 12, 'jbub': 4, 'adillali': 2, 'bsiddani': 2, 'sanando': 2, 'zambon': 8, 'ryanliu': 8, 'huawei7': 2, 'dstlr': 4, 'akshukla': 4, 'madoxmm': 4, 'amahesh': 4, 'drhatch': 8, 'ericyuan': 16, 'pokhilko': 2, 'mkerr': 2, 'kilin': 4, 'alokt': 4, 'jderose': 4, 'liangy12': 6, 'aaronalt': 24}","{'xgao': 2, 'mslee': 18, 'wjz8597': 8, 'samlg': 30, 'uscms': 10, 'ychoi': 2, 'ebotica': 33, 'dvod': 80, 'kgreif': 2, 'lpeterso': 32, 'mfarag': 14, 'apike': 12, 'rbrady01': 96, 'mlynch': 384, 'oyeniran': 24, 'skw': 128, 'jussupow': 10, 'groenewa': 2, 'madan12': 10, 'staremb': 45, 'ceranhu': 32, 'halbuhai': 6, 'quintj3': 10, 'xzhou473': 32, 'iyadornl': 4, 'dlbao': 2, 'jiangxc6': 14, 'amell': 32, 'khhsu': 4, 'sjy': 4, 'usatlas': 80, 'zja': 50, 'yeliu': 6, 'binxia': 4, 'schen24': 80, 'ypzhang': 12, 'joenic': 4, 'cxl': 8, 'sijingdu': 10, 'jordanib': 2, 'rebarchm': 30, 'zfan': 4, 'zhihanz': 256, 'sysong': 44, 'ndk': 128, 'jweber': 224, 'hauschil': 96, 'kho33': 64, 'yqsun': 24, 'jadb22': 4, 'abaldo': 45, 'selinadi': 16, 'biboyd': 4, 'maltrud': 42, 'zeynepba': 8, 'lucio779': 2, 'hhllbao': 96, 'doronwu': 6, 'sazonovg': 16, 'dmglenna': 4, 'vcl_yale': 16, 'yxu2': 6, 'alacour': 8, 'nelfalou': 4, 'kkarl3': 2, 'vijayp': 128, 'klezhnin': 32, 'changzhi': 10, 'shenzm': 15, 'yulanhan': 50, 'shipf': 35, 'widom': 15, 'pakmasha': 2, 'nkozak': 10, 'saligia': 16, 'mhamed': 16, 'ehsmith6': 2, 'h6mao': 8, 'proy9': 10, 'ypetrov': 8, 'zengsy': 12, 'knaidoo': 8, 'zcecjhw': 18, 'jvdop': 32, 'syuk': 24, 'boeyaert': 24, 'dgupta': 5, 's__du': 8, 'jdk7': 2, 'frerichs': 2, 'thes': 32, 'monojoy': 8, 'gustavoz': 2, 'buschman': 16, 'cunyang': 192, 'myless': 24, 'hass877': 8, 'wang1202': 8, 'abhiagr': 16, 'xhu341': 4, 'seanmacb': 4, 'dip2794': 16, 'nanr': 14, 'yashu_gh': 5, 'chubar': 20, 'ogaruba': 15, 'linguo': 9, 'chandru': 16, 'tang31': 12, 'mghosh': 4, 'jkowalcz': 2, 'phaneir': 16, 'jiaweiz': 10, 'davidsan': 2, 'zhaooo': 8, 'ezc': 15, 'candy': 24, 'gchamber': 2, 'sandaru': 2, 'klawler': 2, 'yongwang': 3, 'hftom': 2, 'kipeters': 4, 'bajack': 4, 'chenfuh': 72, 'fatimae': 12, 'echansen': 2, 'mcn': 4, 'anne118': 2, 'prajeet': 8, 'nmarshak': 8, 'tajinder': 4, 'pcline': 6, 'jneedham': 2, 'cdkoven': 5, 'ziliang': 12, 'jbub': 4, 'adillali': 2, 'sanando': 2, 'zambon': 8, 'ryanliu': 8, 'ericyuan': 16, 'mkerr': 2, 'liangy12': 6, 'aaronalt': 16}"
