username,correlation,max
user_wendyrw,0.09393841597766818,640.0
user_bsoriano,0.09284411193188581,256.0
user_jtay621,-0.09245666694961487,184.0
user_mayanka_med116_mde,-0.09236679765313024,200.0
user_adityaranjan,0.09224820399500576,70.0
user_merzky1,0.08999270397054238,64.0
user_cliu1,0.0899927039705422,96.0
user_nafinm,0.08997258462685738,64.0
user_rylieweaver,0.08946633940604848,48.0
user_jyw,0.08880624125990622,306.0
user_abdulwahab,0.08796434895633758,800.0
user_anupam,0.08775826016312961,140.0
user_cdutra,0.08767499887895192,40.0
user_bagchi,0.08682511467869346,501.0
user_cosdis,-0.08651669125736258,850.0
user_yoonh,-0.08529450757165177,100.0
user_lebars,-0.08509481330637993,52.0
user_rbrady,0.08465363899074975,256.0
user_shku,-0.08464808754094612,512.0
user_adebus,-0.08423426539681617,512.0
user_monojoy,0.08410694632325562,64.0
user_keshprad,0.0838712391710877,192.0
user_eromero,-0.08358228485984624,4353.0
user_htv2008,0.08357149818510964,216.0
total_concurrent_nodes,0.08324807446196067,9728.0
user_xlopez,0.08310546561046783,4000.0
user_acmetest,-0.08305835835798148,4.0
user_jubchoi,0.08282463047194824,640.0
user_priebe,0.08213638713707103,128.0
user_jma6166,-0.08048936921337177,112.0
user_mdesco,-0.07937780709903397,76.0
user_ramki,-0.07915643028681324,448.0
user_jmgonza,-0.07914393389994935,732.0
user_bogenschutz1,0.07828300280985269,512.0
user_lrknox,-0.07794324891547064,2.0
user_ymshi,0.07757889207960861,30.0
user_prajwal,0.07751846369757302,4.0
user_txn5176,-0.07715497287357885,2000.0
user_margaridarosa,-0.07705830036884599,285.0
user_lhatashita3,0.07702001166204699,288.0
user_vermaasj,-0.07599029349890757,728.0
user_boneill,-0.07484631133164066,8.0
user_handih,-0.07483293449526077,92.0
user_jmiratsky,-0.07374362056871785,764.0
user_noel,-0.073077303246176,256.0
user_nsaini,-0.07305016826054941,300.0
user_jennabr,-0.0726034144057288,2460.0
user_hyk1997,0.0718439176872023,96.0
user_khuck,-0.07110418972844536,15.0
user_sajaldash,0.07027950858325427,112.0
user_dresio,-0.07027006944148101,128.0
user_xf9,-0.0697027873096947,64.0
user_pravitahallur,0.0696746641040892,8.0
user_sschnauck,-0.0686586150350154,114.0
user_polunma,-0.0679386238846245,192.0
user_dvelascogonzalez,-0.06784613506216879,256.0
user_sauetest,0.06733797168272605,3136.0
user_hanby,0.06708738589779986,11.0
user_mdriemer,-0.06680043672123624,64.0
user_tejasvaidhya,0.06568918502745233,128.0
user_tijmen,-0.06552900743927709,256.0
user_deveshawasthi10,0.06473202379290881,616.0
user_haoshen.yang,0.06442455167182316,512.0
user_detar,0.06436515060221175,64.0
user_callag,-0.06393134547220736,100.0
user_espinda,0.06385297305060775,336.0
user_dbollweg,0.06112157591003095,120.0
user_almaeder,0.06111222221605433,512.0
user_denzelay,-0.060621470188988134,384.0
user_chulwoo,0.06020918516882805,80.0
user_zhangp,0.059998122570709786,320.0
user_pdoak,-0.059411473094634105,1000.0
user_kimh310,-0.05791060292152677,374.0
user_vivek6sep,-0.056732510961428624,8.0
user_jkhansell,-0.05673251096142859,160.0
user_huebl,-0.05673251096142848,600.0
user_htchen,0.0565806073098387,200.0
user_lcheung,0.05640123828765299,300.0
user_patrickfan,0.055448411894648754,47.0
user_adityad08,0.0552769365086098,128.0
user_esuchyta,0.05379460083813468,2.0
num_concurrent_jobs,-0.0536484122736685,168.0
user_kurihana,0.05319030252177701,80.0
user_feizaguirre,-0.05294673438048373,56.0
user_rjmorelock,0.05238863633239976,406.0
user_ljin,0.0523740744757052,1280.0
user_mcamacho,-0.05231026669149411,2300.0
user_moore279,-0.051979001647832465,1121.0
user_gywjedi90,0.05196418917132511,18.0
user_ebelli,-0.0519405494057172,3864.0
user_mcoletti,-0.05148094402615002,1500.0
user_vaibhav_016,0.05135711509710862,256.0
user_zcshr0863,-0.05120017368957657,216.0
user_palashmr,-0.05090319005851389,768.0
user_wolf,-0.050841730873631745,120.0
user_bharathrn,0.0506990356286065,26.0
user_ladd,0.050502187563333,128.0
user_zingale,0.049920575365393446,375.0
