username,correlation,max
user_rayasare,0.039777373775128834,2789.0
user_lcheung,0.03974626389676328,300.0
user_denzelay,-0.039599188303516414,384.0
user_txn5176,0.0394958417340465,8000.0
user_pinaster,-0.038992421912742596,128.0
user_sohailt,0.03874952196241694,1200.0
user_omaralvarenga1,0.03872597245128926,24.0
user_bkeeton,0.038464632866526766,4.0
user_btmichalowicz,0.038464632866526766,32.0
user_dean316,-0.03827904494632534,48.0
num_concurrent_jobs,0.038228318221200104,226.0
user_shubh,0.03778565741372075,960.0
user_jfiller4,0.03728728611016838,246.0
user_tps,0.03668369646326704,32.0
user_monojoy,-0.036080715658620456,64.0
user_widm288,-0.03581900439491738,12.0
user_mdriemer,0.035678660638601624,64.0
user_candy,-0.03551430635706301,108.0
user_1eh,-0.035507494290481896,1700.0
user_nsaini,-0.03493847275416625,300.0
user_qiny108,-0.03480021212317405,96.0
user_sudip002,0.03433214997617695,4.0
user_bogenschutz1,-0.034300675914297814,512.0
user_kincaidkc,-0.033744184534650806,24.0
user_lpottier,-0.03350369433412306,6.0
user_daludot,-0.03345423430323391,8.0
user_jdtun,-0.03322147573969572,2000.0
user_ymshi,0.03320457941178042,48.0
user_mpetersen,0.03233224935771147,4.0
user_aprokop,-0.03150283804699186,2.0
user_tjelly,-0.031354438323540984,1474.0
user_kringel,0.030729860135977158,64.0
user_ljin,0.030680359985144512,1280.0
user_atsaris,-0.03060966998412504,512.0
user_palashmr,-0.030313210840115005,640.0
user_dbollweg,-0.03011158705434731,120.0
user_wonsiks,-0.02992956599054978,460.0
user_nfrontie,-0.029839203406270328,9000.0
user_junqi,-0.029463322508925024,768.0
user_bikash,-0.02881979615147832,18.0
user_messerlyra,-0.028615281326019364,400.0
user_awelch,-0.02861528132601935,68.0
user_wb9,-0.028615281326019305,2.0
user_toby13,-0.028615281326019197,96.0
user_joshina,-0.028615281326019197,3.0
user_ladd,-0.028491537235365197,512.0
user_hk57816631,-0.028450706535694915,3.0
user_amahmad,-0.028104296076241122,224.0
user_dfytanidis,-0.027677272569984965,2.0
user_smitha,-0.027155091462930533,4.0
user_xyan11,0.026850007222877264,32.0
user_hzhu,0.024919787004263044,256.0
user_vanellam,0.02491978700426301,496.0
user_ngoav,-0.024648761954245195,600.0
user_vie,-0.02458396127452073,581.0
user_jennabr,-0.024197319800935188,2460.0
user_irl1,-0.023879076266962767,22.0
user_lzhang23,-0.023872232111713566,1936.0
user_khanakb,0.023244965874533754,192.0
user_pdoak,0.022981550950143207,2000.0
user_patrickfan,-0.022168109188927147,47.0
user_kartickr,0.021169437369534347,120.0
user_janastos,0.02109280169061853,8.0
user_alz,-0.020465195037252675,256.0
user_7zx,-0.0203455544569483,64.0
user_khann,-0.020240396396149402,4.0
user_jmacart,0.01862571749499642,2.0
user_pravitahallur,-0.018033681416494154,8.0
user_sajaldash,-0.017907898951985246,82.0
user_warenaud,0.01695241829726909,2.0
user_mstock,0.01695241829726909,8.0
user_mpw2,-0.016832951403326503,360.0
user_brhillman,-0.016770729784814007,2058.0
user_asharma,0.016520643680441444,100.0
user_zhangduo,-0.01598967582894917,480.0
user_maha,0.015545649488728431,128.0
user_dresio,0.015403365808331765,4.0
user_mdelben,-0.014827848974724856,1024.0
user_zhangp,0.014668209807340623,320.0
user_asahu,0.014400596419582906,8.0
user_zhuze,0.014400596419582906,32.0
user_jahn,0.014400596419582891,1512.0
user_jschuchart,-0.014083822055240813,20.0
user_coen,0.014020369881923865,1000.0
user_pyeung,0.01363745286954615,48.0
user_bukjoh,0.013636528203505647,256.0
user_sgs8463,-0.012429223968869845,30.0
user_jmiratsky,-0.011277788282325906,764.0
user_gpanchap,0.009929928204818418,11.0
user_gourabp,0.009929928204818405,48.0
user_whicks,0.009738946707541277,16.0
user_brandejs,0.009318377852527761,3.0
user_micholas,-0.009288867450029084,4.0
user_phdias,-0.009287257246191978,8.0
user_gounley1_med116_mde,-0.009034403983301678,200.0
user_thomasmalkus,-0.008811984971184288,60.0
user_tdzanic,0.008724525001792834,92.0
user_anupam,-0.008209056488198389,216.0
user_rwp5028,-0.007934149290763115,514.0
user_ysoh,0.007459150536601973,256.0
user_priebe,0.0070394190348178785,173.0
